id,x,y,sourceRadius,targetRadius,color,sourceX,targetX,sourceY,targetY,index,vy,vx
0603690,909.873776900354,406.3028145575555,3,3,#9ccadd,300,900,600,300,675,0.005929851441980433,0.0006054223020771199
0603720,874.4309673422409,565.0632234502043,1,1,#d5ece6,300,900,300,600,676,0.003368009796093745,-0.0031997029072674235
0603750,926.1129326132668,993.4260040347887,1,1,#b394c9,300,900,900,900,677,0.00861136421806462,0.0023146725429371126
0603780,863.5207489658632,550.4657713281186,1,1,#9ccadd,300,900,600,600,678,-0.002924513665182976,-0.0032495407606156967
0603840,844.4543519993819,1040.155943281006,2,2,#b394c9,300,900,900,900,679,0.0028040126583225534,0.0012702886407171818
0603870,858.2124512504157,900.0827729517055,1,1,#b394c9,300,900,900,900,680,-0.0011414001136473284,-0.004020250673942752
0604020,826.938921118764,930.4787945571882,2,2,#b394c9,300,900,900,900,681,0.0035106505449713555,-0.00918796712777185
0604080,939.064957044782,941.3243409030905,1,1,#9ccadd,300,900,600,900,682,-0.008082934526563423,0.009423374243271153
0604110,870.6308743409063,396.7418249521189,2,2,#9ccadd,300,900,600,300,683,0.005128094158580154,-0.0017437904727580602
0604200,885.0566306642613,907.3976362741954,1,1,#b394c9,300,900,900,900,684,-0.0007349118993685871,-0.012416204972555345
0604230,1006.606521225945,882.9970838470463,2,1,#9ccadd,300,900,600,900,685,-0.007788079757408205,0.010188044549898767
0604260,908.9836836544614,889.914614383134,1,1,#9ccadd,300,900,600,900,686,-0.01162111160487237,-0.0026012237358141285
0604290,905.2045698634693,1038.5670343906845,2,2,#b394c9,300,900,900,900,687,0.011230719860297113,0.0018483049905959061
0604350,881.9691784143455,516.1643695781197,1,1,#d5ece6,300,900,300,600,688,-0.01228292881745305,0.009115439973006971
0604380,943.9180905679738,666.4814453875838,1,1,#b394c9,300,900,900,600,689,0.0034992895820053077,0.0019696655301979075
0604440,982.959716538376,1032.6404315055509,3,3,#b394c9,300,900,900,900,690,0.005977434521135493,0.003877223995521748
0604500,953.2444249924737,999.0825726181132,1,1,#9ccadd,300,900,600,900,691,0.007119290846041276,0.005579341319823355
0604530,914.4663248378238,785.7975677945891,1,2,#b394c9,300,900,900,900,692,-0.016624347976933646,-0.004074669111328074
0604560,916.1507089880298,401.55158668144236,1,1,#b394c9,300,900,900,300,693,0.005816830877296934,0.0005410026885749472
0604620,834.5005134141413,969.6923943913762,2,2,#b394c9,300,900,900,900,694,0.009098444636656837,-0.006141509573174809
0604650,837.4229029432562,929.2625560001729,1,1,#9ccadd,300,900,600,900,695,0.002220064477683964,-0.005362446485190142
0604740,971.749202082985,979.5172294985642,2,2,#b394c9,300,900,900,900,696,0.0060133990497297715,0.012447221472958138
0604800,911.0326631951173,976.5917129047655,2,2,#b394c9,300,900,900,900,697,0.00789393766155057,0.003134385088578513
0604830,868.7901479641099,921.6182554878368,2,2,#9ccadd,300,900,600,900,698,0.03266789314583308,0.038608862353301514
0604860,871.5956107635697,869.9310997938072,1,1,#9ccadd,300,900,600,900,699,-0.00786715328952487,-0.0044070973718357215
0604890,877.7562231964024,780.5427105345707,1,1,#9ccadd,300,900,600,900,700,-0.013467932888439506,-0.004370719270412124
0604950,958.8749195467648,942.4520869857342,1,1,#b394c9,300,900,900,900,701,0.024195172292935618,0.007464274578435334
0604980,1024.833525681579,897.631151114162,1,1,#d5ece6,300,900,300,900,702,0.0012369155119957519,0.011847589072637848
0605010,871.8806699239988,531.528631871626,1,1,#9ccadd,300,900,600,600,703,-0.005642000601424826,-0.0003454807909002919
0605040,833.3006375116012,896.2016972418065,1,1,#b394c9,300,900,900,900,704,-0.00037837583546291296,-0.0035188109598296713
0605190,822.508729749854,1025.7111310434218,1,1,#9ccadd,300,900,600,900,705,0.010791789436415875,0.000007750696192680359
0605220,912.4202939820142,587.1717858714944,1,1,#9ccadd,300,900,600,600,706,0.012097054517986415,-0.02411237911665568
0605240,819.1086119010337,512.5586430882198,1,1,#d5ece6,300,900,300,600,707,-0.005820311219581576,-0.0033305043062530184
0605250,858.8233883076165,997.2947966357381,1,1,#9ccadd,300,900,600,900,708,0.007364508527333191,-0.006139491322739427
0605280,923.6896345846206,958.5646759590263,1,1,#b394c9,300,900,900,900,709,-0.0655363218480808,0.0017609314328981662
0605400,775.3798290227078,824.8934811990974,1,1,#9ccadd,300,900,600,900,710,-0.00673748005500695,-0.011188091660685694
0605490,926.4820089316395,772.4608613164559,1,1,#9ccadd,300,900,600,900,711,-0.009156926078342596,0.008179695642964188
0605520,957.992567607593,853.9830319149518,1,1,#d5ece6,300,900,300,900,712,0.0010515529199169988,0.007307975764703478
0605580,939.8886853646025,400.1118246274316,2,3,#b394c9,300,900,900,300,713,0.005935419507056854,0.0033861385069973945
0605610,837.9763494032601,973.2603548523338,2,2,#b394c9,300,900,900,900,714,0.00750601563706195,-0.00562227277499783
0605640,870.8566210892487,320.082652533646,1,1,#d5ece6,300,900,300,300,715,0.01042459850074654,0.006295924994858011
0605700,834.4471543473345,601.341777185654,1,1,#b394c9,300,900,900,600,716,0.003695269518937269,-0.005539012375712271
0605730,1024.3542638355725,810.1255737352,1,1,#9ccadd,300,900,600,900,717,0.027349659225090056,0.00499974596103803
0605790,841.7914118762098,374.01146778384845,2,2,#9ccadd,300,900,600,300,718,0.005863073821151092,-0.003974759074944604
0605820,953.5182222529546,668.933899017184,1,1,#9ccadd,300,900,600,600,719,0.001598927011587129,0.0038775300628736287
0605880,1044.6043612483734,935.6821292969037,2,2,#b394c9,300,900,900,900,720,0.0019303277938632858,0.005807151063573972
0605910,912.5437590163009,1018.3340198748098,1,2,#b394c9,300,900,900,900,721,0.010424040163490435,0.0007730565450564714
0605940,927.8155786820273,757.0345960365669,1,1,#d5ece6,300,900,300,900,722,-0.010351305017084022,0.002956362087192535
0606000,911.6973568224149,563.8066050176625,1,1,#d5ece6,300,900,300,600,723,-0.00530905140932732,-0.001806614534430583
0606030,892.7073592606978,397.17359360358097,1,1,#b394c9,300,900,900,300,724,0.004769264644818169,0.0013275712213110565
0606060,964.2173331100629,903.9960741878082,1,1,#b394c9,300,900,900,900,725,0.014190690187288087,0.05030253828590311
0606090,826.8740519957689,876.2563413320889,1,1,#b394c9,300,900,900,900,726,-0.006760796420307941,-0.008689295728814954
0606100,850.5513880432344,845.7363178626844,1,1,#9ccadd,300,900,600,900,727,-0.00541201267148243,-0.0032277082649073722
0606270,983.2538804428535,757.6985569770347,2,2,#d5ece6,300,900,300,900,728,-0.006601049238622638,0.0051617200884941945
0606330,925.0312945668784,986.7582801005581,1,1,#b394c9,300,900,900,900,729,0.005556278011039966,0.005129200242165518
0606360,933.3427233648339,1057.625934967292,2,2,#b394c9,300,900,900,900,730,0.007394668487054694,0.0022996039146699803
0606390,1000.371299030281,1015.6446097845742,3,3,#b394c9,300,900,900,900,731,0.006700767050436435,0.005654733949068496
0606420,850.6514864013276,1005.4557227535087,1,1,#b394c9,300,900,900,900,732,0.012185992877484186,0.0011043053704602609
0606450,1003.9317350583198,1006.2157844036931,3,3,#b394c9,300,900,900,900,733,0.005863581181080086,0.008607005149227355
0606480,992.2406767463826,987.9387086969026,1,2,#b394c9,300,900,900,900,734,0.014617474230609391,0.003428652468049912
0606510,1045.7504719377416,913.112139392698,1,1,#b394c9,300,900,900,900,735,0.0033918845715282253,0.011757858790652817
0606540,850.8149396393461,533.9819323268349,1,1,#9ccadd,300,900,600,600,736,-0.0036360527754819632,0.018621277188860957
0606570,901.4622818846054,957.7617655653822,1,1,#b394c9,300,900,900,900,737,-0.01564357795664763,0.010992009769131589
0606580,975.83003192326,882.6991824546019,1,1,#b394c9,300,900,900,900,738,0.0018576136773606699,0.006574759855839351
0606690,961.478362372647,544.6538285279628,1,1,#d5ece6,300,900,300,600,739,0.0003643251735672759,0.005530867471443967
0606720,892.7325468328785,408.3508339339547,1,1,#b394c9,300,900,900,300,740,0.00485017225164622,0.00036720056534687276
0606750,917.8701903611991,847.073859579815,1,1,#9ccadd,300,900,600,900,741,-0.0014907782639927369,-0.00005076124045442082
0606780,771.0725865711603,949.1910458660464,2,2,#b394c9,300,900,900,900,742,-0.002452389692426029,-0.005867172497060978
0606810,951.7799496197451,1040.6327213275922,3,3,#b394c9,300,900,900,900,743,0.007459073366659673,0.0037860999327005785
0606870,881.1451984098643,878.1397201852798,2,2,#9ccadd,300,900,600,900,744,-0.013082112431631127,0.001971481631141626
0606900,862.2071569248245,195.04370763520723,2,2,#d5ece6,300,900,300,300,745,-0.006196840468860538,-0.0020326522380759372
0606960,830.5507687568959,645.747618065821,1,1,#9ccadd,300,900,600,600,746,0.0052299676711115095,-0.0035460210596128233
0606990,932.1972340810394,677.0947440506662,1,1,#b394c9,300,900,900,600,747,0.005968926335715263,0.0028791093566973985
0607020,855.2090408060401,699.5857026239187,1,1,#b394c9,300,900,900,600,748,0.0045450658647245516,-0.0028693758279347086
0607140,819.2445138730333,830.4517457303136,1,1,#b394c9,300,900,900,900,749,0.010346308389325334,0.018918957553285515
0607170,1000.1822154898528,840.5449491562418,1,1,#d5ece6,300,900,300,900,750,0.005703860252848997,0.010438678704651832
0607200,966.3098565453807,987.37957354864,2,1,#b394c9,300,900,900,900,751,0.010007776892048978,0.005980900124420826
0607230,897.8841527931336,983.0089655345569,2,2,#b394c9,300,900,900,900,752,0.008797493956172235,0.0011795267341237702
0607260,936.6975708628536,656.0907224559625,1,1,#d5ece6,300,900,300,600,753,0.003531815322550912,0.0007956430913783015
0607350,835.9923585687399,812.2846651229676,1,1,#9ccadd,300,900,600,900,754,-0.007560350597957691,-0.006881966879495482
0607410,748.7368069132909,860.4963151814404,1,1,#9ccadd,300,900,600,900,755,-0.00043445204759505403,-0.012339530954988359
0607440,979.3780156969889,833.2810312832846,4,5,#9ccadd,300,900,600,900,756,-0.0021586806428911557,0.004511619480493841
0607470,820.5511688008687,1000.6197280068395,1,1,#b394c9,300,900,900,900,757,0.07865720395121142,-0.09881762597993278
0607500,931.9808206419377,782.5562167927042,2,2,#b394c9,300,900,900,900,758,-0.008328786095742027,0.0027300530343168537
0607530,842.339006665329,837.8160699373796,1,1,#9ccadd,300,900,600,900,759,-0.0076332564378276055,-0.011348899548861934
0607560,912.1660262621535,910.8868565997963,2,1,#b394c9,300,900,900,900,760,-0.012746830350023408,0.002395339967926871
0607680,977.545298772714,956.9856809402556,1,1,#9ccadd,300,900,600,900,761,0.018081719011940216,-0.04111846892443372
0607740,852.3470760717405,903.3083574306477,1,1,#b394c9,300,900,900,900,762,0.002305630126267977,-0.0027220815458220415
0607770,920.1991150209928,823.2589544624723,1,1,#b394c9,300,900,900,900,763,-0.004170204678537688,0.003088069120772352
0607800,890.5020355506598,828.1993273428341,2,2,#b394c9,300,900,900,900,764,-0.00632131047659642,0.0009630938840815072
0607840,856.5571338678106,943.1274420384823,1,1,#9ccadd,300,900,600,900,765,0.05504881737345084,0.009058439113657573
0607900,971.1044258039873,1034.9136879238747,2,2,#b394c9,300,900,900,900,766,0.007605390882736723,0.006337436132115939
0607920,919.5246402758736,898.6509441831656,2,2,#b394c9,300,900,900,900,767,0.0018065869360507358,-0.002879053926072858
0607950,1027.197150019927,853.0722805347367,2,2,#b394c9,300,900,900,900,768,-0.003059752700104759,0.006692638876785646
0607970,743.8366400094025,958.8775793515192,2,3,#b394c9,300,900,900,900,769,0.0020796909408033336,-0.007141037427361115
0607980,823.242147175457,1001.6757424871228,1,1,#b394c9,300,900,900,900,770,0.01717736092855573,-0.0015288586981668571
0608010,860.215064875797,403.5824136345411,2,2,#9ccadd,300,900,600,300,771,0.005400260336704052,-0.0012220888392832957
0608070,878.1221691313541,886.6058366095973,2,2,#b394c9,300,900,900,900,772,-0.001452278161019163,-0.007784157209135478
0608130,832.345411522952,697.9618236225356,2,3,#b394c9,300,900,900,600,773,0.004549725422808541,-0.0036162492110239377
0608160,983.6016998560237,1025.6715998188001,3,3,#b394c9,300,900,900,900,774,0.0062430810738527,0.006727864264379918
0608190,766.0580366756465,938.867850892712,2,2,#b394c9,300,900,900,900,775,0.0024465785471439773,-0.011035928603800505
0608250,920.4348379570991,951.7093653184734,1,1,#b394c9,300,900,900,900,776,-0.10062604597603093,0.10178082610125831
0608340,968.1668071364119,597.8576832937258,1,1,#9ccadd,300,900,600,600,777,-0.00017458583605950428,0.009346507164512267
0608370,869.0198217229196,791.9501118734375,3,2,#9ccadd,300,900,600,900,778,-0.011015853307497056,-0.00009800330249457866
0608460,972.0871200596299,1011.3224512145899,4,4,#b394c9,300,900,900,900,779,0.00826104971468012,0.00682251127777846
0608520,903.7920702782866,944.1235116145511,1,1,#b394c9,300,900,900,900,780,-0.004330707183353116,0.0003502391896637702
0608550,970.4553927651987,912.4545575102717,1,1,#b394c9,300,900,900,900,781,-0.0014006009422558904,0.005034398301379702
0608580,913.9884148343193,341.53711814325806,1,1,#d5ece6,300,900,300,300,782,0.005260583888490754,-0.011304472636821597
0608610,1027.8716022806118,965.5901070749339,3,3,#b394c9,300,900,900,900,783,0.0013558793752259338,0.007029380409075095
0608640,806.0830477393351,1002.5351846904404,1,1,#9ccadd,300,900,600,900,784,0.009193334943050212,-0.004662913546600763
0608700,881.9383348631446,677.9299428975072,1,1,#d5ece6,300,900,300,600,785,0.005400829667564143,-0.0013281216735440086
0608760,935.9480272800023,1006.7342804734172,2,2,#b394c9,300,900,900,900,786,0.00969158900687009,0.003389567841632362
0608850,938.6361929448199,804.1255402464394,1,1,#b394c9,300,900,900,900,787,-0.012222236551717312,0.010191410276633317
0608880,872.1451903539187,587.0393335201259,1,1,#d5ece6,300,900,300,600,788,0.013937896289537165,-0.006240715662601447
0608970,909.7465850722807,841.8798890124481,1,1,#b394c9,300,900,900,900,789,-0.028947140971882404,0.02299323917408915
0609030,969.9582854222506,939.7406794546797,4,4,#b394c9,300,900,900,900,790,0.0035231087412364577,0.010368873503260687
0609070,979.214386694966,242.6580446276514,2,3,#d5ece6,300,900,300,300,791,-0.002878817369820943,0.004900265176322038
0609120,970.3441641799876,671.2132337701519,2,2,#b394c9,300,900,900,600,792,0.0041274554562916845,0.0031215619241453667
0609240,962.386533143707,885.6391104648451,1,1,#d5ece6,300,900,300,900,793,0.0005750464508348485,0.008307724311050884
0609270,972.6961465525551,567.344591767679,1,1,#d5ece6,300,900,300,600,794,-0.005387496451984079,0.0021537636585328432
0609300,966.1841094107282,651.4339884766663,1,1,#9ccadd,300,900,600,600,795,0.005923419095560627,0.002959832457804701
0609330,832.6741213745955,1036.7571828812117,1,1,#b394c9,300,900,900,900,796,0.0037221507830819947,-0.01739199274373938
0609390,975.9476571306626,676.965213871091,3,3,#b394c9,300,900,900,600,797,0.0027838793890649907,0.003529346971687876
0609450,898.8114319815729,908.5120891286705,1,1,#9ccadd,300,900,600,900,798,0.0012716283017543072,-0.0015446687858887919
0609480,947.263260898197,597.9877278715521,1,1,#d5ece6,300,900,300,600,799,0.001660922706733553,0.01420286670553595
0609510,834.9703150116601,691.230995534187,1,1,#b394c9,300,900,900,600,800,0.0046826074138106005,-0.003372156293626385
0609570,845.7819738364931,796.9075598207507,1,1,#b394c9,300,900,900,900,801,-0.005919449816680511,0.0064570222541187995
0609620,932.840698776426,694.6129561172329,4,3,#b394c9,300,900,900,600,802,0.005861129995718198,0.0026414753819375457
0609640,958.8193340445315,949.5566611848616,3,3,#9ccadd,300,900,600,900,803,0.012012344839471441,0.00939005416900281
0609665,899.3883000688852,574.0309619601061,1,1,#d5ece6,300,900,300,600,804,-0.0026625717045575146,0.000887543080163447
0609690,921.5834396600006,676.0050695116104,2,2,#9ccadd,300,900,600,600,805,0.005840579470281628,0.003103673801925578
0609780,800.3762590549899,908.0460178813381,1,1,#b394c9,300,900,900,900,806,0.009833096189864256,-0.034971717360676446
0609810,897.8338090915643,821.8721790293673,1,1,#9ccadd,300,900,600,900,807,-0.010758080646594352,0.0017488529473705771
0609850,1047.0951390003409,903.3332387133097,4,5,#b394c9,300,900,900,900,808,0.0009256133148911675,0.011886939735896005
0609870,940.6653083863109,904.3908029074775,1,2,#9ccadd,300,900,600,900,809,0.011375607615836975,-0.01751675328774567
0609940,906.6586728658106,802.4076884211046,2,2,#9ccadd,300,900,600,900,810,-0.008281761356638771,-0.0019472438410035459
0609990,858.4182585876175,866.8560056726918,1,1,#9ccadd,300,900,600,900,811,-0.004751850257450563,-0.0035523885316763038
0610050,839.9346456584667,691.7382743929419,3,3,#b394c9,300,900,900,600,812,0.004908639199346323,-0.0032982559748705232
0610230,888.8284945877685,672.8938492399554,1,1,#d5ece6,300,900,300,600,813,0.005647393365814325,-0.00017018558407650846
0610260,846.2508265977241,894.6610723690073,2,2,#b394c9,300,900,900,900,814,-0.005421384150851671,-0.002729573047123554
0610290,947.3829650590845,896.8406715863327,3,3,#b394c9,300,900,900,900,815,0.002853357181630176,0.009833166683517545
0610320,927.9407263806731,500.3665378048678,1,1,#d5ece6,300,900,300,600,816,-0.006009365936494704,0.0015422391602056443
0610350,858.1675902970738,399.01939043527636,2,2,#9ccadd,300,900,600,300,817,0.005471698486314855,-0.0015585166580869478
0610380,791.0349139236539,837.8665653766119,1,1,#9ccadd,300,900,600,900,818,-0.00031870937085500813,-0.0694994539913171
0610440,848.1192642625483,985.3900433111887,2,2,#b394c9,300,900,900,900,819,0.009123632928337658,0.0009375260572506892
0610620,899.0902874076021,892.4851625336504,2,2,#b394c9,300,900,900,900,820,-0.0059127319913107185,-0.0065527856510103144
0610680,818.7562984920363,852.5232602016017,1,1,#9ccadd,300,900,600,900,821,0.0005193543685995516,0.009644973112123461
0610710,911.1146132547107,945.3325147968166,1,1,#9ccadd,300,900,600,900,822,0.012878595737108528,0.007349821974393367
0610740,793.1626829022413,869.2062022487357,1,2,#9ccadd,300,900,600,900,823,-0.004894232227244222,-0.025994467713340467
0610770,752.4339190183492,972.3941736675445,2,2,#b394c9,300,900,900,900,824,-0.01902356158009666,0.0167216983243113
0610860,925.1204814532119,682.9853671416394,1,2,#b394c9,300,900,900,600,825,0.005739028265419199,0.0030402119958863887
0610890,866.7093390210882,560.731521720858,2,2,#9ccadd,300,900,600,600,826,-0.005333408173050589,0.0005518959136760239
0610980,986.1309555399977,915.897597794079,1,1,#9ccadd,300,900,600,900,827,-0.00957011105923285,-0.0029426955066357728
0611040,899.4847339254972,849.168033851817,1,1,#9ccadd,300,900,600,900,828,0.0030324147545204073,0.024800285490945224
0611100,915.7217670028717,845.641255818274,1,1,#b394c9,300,900,900,900,829,-0.005523498316716535,0.006952758354470933
0611110,879.8557487635427,717.5487702702732,3,4,#b394c9,300,900,900,600,830,0.005121481387610728,0.000040691732011731253
0611130,842.2031956717815,403.25431105082055,1,1,#b394c9,300,900,900,300,831,0.003843852876920078,-0.0035530347239158874
0611220,834.1586248481333,810.1636780669719,1,1,#9ccadd,300,900,600,900,832,-0.005841840745649129,-0.00002019052935131049
0611280,838.9929353158855,830.0558705936588,2,2,#b394c9,300,900,900,900,833,-0.005570270502777364,-0.005337275200582101
0611430,837.1531240934561,889.0262500470923,1,1,#9ccadd,300,900,600,900,834,-0.002622957448053631,-0.005703707454844297
0611460,865.2933349105527,710.9791666821477,3,3,#b394c9,300,900,900,600,835,0.0053376534422198444,-0.0016565924859570473
0611490,939.4992519143066,780.7050893793922,2,2,#9ccadd,300,900,600,900,836,-0.007657946072681509,0.0029258365564443036
0611520,914.0510374161092,925.3859329867784,2,2,#b394c9,300,900,900,900,837,0.05255236962985619,-0.003512181238944512
0611550,884.3059325618227,407.1675048523462,1,1,#b394c9,300,900,900,300,838,0.005185449365141603,-0.0001487749439568352
0611610,935.0331883019913,650.9215907920802,1,1,#d5ece6,300,900,300,600,839,0.0033190160824718234,-0.003065278957673046
0611670,931.3013041624869,973.2417135979271,1,1,#9ccadd,300,900,600,900,840,0.004530407266974221,0.008438814864225869
0611700,823.826750833096,932.7696432821269,1,1,#9ccadd,300,900,600,900,841,0.003413902560053389,-0.0061226006027853275
0611730,770.7080948623232,793.9744244126726,1,1,#d5ece6,300,900,300,900,842,-0.004232005572512228,-0.009918505693598301
0611760,965.1001906544936,327.63334829310526,1,1,#9ccadd,300,900,600,300,843,0.002631020908902597,0.005290133878976242
0611780,915.4726035984659,778.0163054656007,1,1,#9ccadd,300,900,600,900,844,-0.0051925028437309175,0.002041123166957558
0611820,988.6191557289878,998.7481458710371,3,3,#b394c9,300,900,900,900,845,0.009021425758826508,0.005975989519488767
0611850,895.1689892625908,701.3921530553012,2,2,#b394c9,300,900,900,600,846,0.006190681068524054,0.001991242345967905
0611870,915.1992640820798,861.738381075142,1,1,#9ccadd,300,900,600,900,847,0.07177074234575317,-0.013379273330511084
0611910,881.5679234490219,883.098772616152,1,2,#b394c9,300,900,900,900,848,-0.0009129273541073523,-0.005071927185641141
0611940,915.6682288011159,697.4391853946,1,1,#b394c9,300,900,900,600,849,0.0027241352754670176,0.003416847281089447
0612030,954.8290985357913,385.40123153624495,2,2,#9ccadd,300,900,600,300,850,0.005069164560270808,0.004245092890355171
0612070,829.6799322584632,743.0199255915537,2,2,#d5ece6,300,900,300,900,851,-0.007972313659396038,-0.0023306025822087783
0612090,873.7693725842267,638.682725828686,2,2,#9ccadd,300,900,600,600,852,0.0015765243157770156,-0.0010588596286417757
0612120,796.1023454389958,642.0361897652555,2,2,#9ccadd,300,900,600,600,853,0.001771304529746177,-0.009678789034371343
0612150,806.7063964078176,672.1598448984872,1,1,#b394c9,300,900,900,600,854,0.0025582643678155473,0.00046137292570798107
0612180,798.0879102117198,322.8650234879831,2,2,#d5ece6,300,900,300,300,855,0.0012812646904492022,-0.0055859886547827645
0612210,827.7639783804091,820.9454194185811,1,2,#9ccadd,300,900,600,900,856,-0.00958723361086659,-0.006145237602246363
0612330,909.932248594115,1025.8789372609572,4,5,#b394c9,300,900,900,900,857,0.009697839619172702,0.0012510627717523632
0612360,874.1042005310662,596.9958242936755,1,1,#9ccadd,300,900,600,600,858,0.00512709660441519,-0.0014501024049642735
0612420,925.4037440677955,960.5950237958837,1,1,#b394c9,300,900,900,900,859,0.06689755447196348,-0.06730785428397053
0612600,970.1607384172396,815.3255715948903,1,1,#9ccadd,300,900,600,900,860,-0.007518397493372516,0.008688273916565242
0612630,966.7713374457097,1008.8390169738118,1,1,#b394c9,300,900,900,900,861,0.007854095015700393,0.006766290036299781
0612690,885.5377969615906,901.4501393381024,2,2,#b394c9,300,900,900,900,862,0.006094883352666188,-0.012782162774956246
0612750,890.6716397975749,855.2275026363898,2,2,#9ccadd,300,900,600,900,863,-0.00552365651101459,-0.008272187825004091
0612810,991.1386095198183,870.8830302665667,2,2,#9ccadd,300,900,600,900,864,0.00013210477313399248,0.014124530754811578
0612840,841.0423433066303,921.6326544161211,2,1,#b394c9,300,900,900,900,865,0.0011150018976984254,-0.010871695854013402
0612880,930.9343975326633,706.6163468906794,3,3,#b394c9,300,900,900,600,866,0.00543061072562253,0.0027289374372532708
0612910,831.1758814290371,924.2870582803108,2,2,#b394c9,300,900,900,900,867,0.0015391097315956836,-0.006097922958456482
0612930,852.9972779196452,626.0738587615147,1,1,#b394c9,300,900,900,600,868,0.03742131249502789,0.010673475045609726
0612960,984.6365379261458,976.6760776435297,2,3,#b394c9,300,900,900,900,869,0.004477851396548414,0.01098288447772607
0613080,959.1261590250552,883.660463370133,1,2,#9ccadd,300,900,600,900,870,-0.004613861831424706,0.011034136194775609
0613140,860.0089986916669,1034.46492026401,2,3,#b394c9,300,900,900,900,871,0.010288390887957594,-0.002098154399368826
0613170,859.289837101364,647.9224353180289,1,1,#d5ece6,300,900,300,600,872,-0.00046983643067774055,-0.0008466196831892675
0613290,835.7177535395189,645.4629638632649,1,1,#b394c9,300,900,900,600,873,-0.0011281595753988654,-0.0024789748003347365
0613360,899.1929090592382,1038.7166254136266,3,3,#b394c9,300,900,900,900,874,0.008082448825820826,0.0012196563421666147
0613470,857.92510200807,833.8239292342023,1,1,#9ccadd,300,900,600,900,875,-0.0059514277290525774,-0.003817371506845396
0613500,862.7688700436514,958.976748594011,2,2,#b394c9,300,900,900,900,876,-0.029905433557400024,0.01841867961787513
0613530,927.4258946358069,1050.3723027636306,1,1,#b394c9,300,900,900,900,877,0.010340856933901361,0.0020548380404689405
0613710,932.0841220273967,929.3956656716052,1,1,#b394c9,300,900,900,900,878,0.014389426290791077,-0.02265779737471556
0613740,950.0060869829854,666.5313699992818,1,1,#9ccadd,300,900,600,600,879,0.0008578686233840476,0.003981956671529434
0613800,861.8797826767866,395.6869543590858,2,2,#b394c9,300,900,900,300,880,0.005459498245623841,-0.001962419166339151
0613840,818.6180200207169,366.0679112711928,1,1,#9ccadd,300,900,600,300,881,0.0050344295203704915,-0.004813139603538818
0613860,811.570103233103,649.1567632357289,1,1,#9ccadd,300,900,600,600,882,0.0021227394729331447,-0.004790471792683609
0613890,977.7046203057151,978.9943102359059,3,3,#b394c9,300,900,900,900,883,0.007019772600976789,0.007372495880428289
0613920,949.6259761543173,686.6349806650408,4,4,#b394c9,300,900,900,600,884,0.0044404735531573996,0.00356378513703792
0613980,872.8937558488581,609.4687019317959,1,1,#d5ece6,300,900,300,600,885,0.050723759515003165,0.0416383789129247
0614010,792.429304387236,808.1890688973086,1,1,#d5ece6,300,900,300,900,886,-0.00681587447857282,-0.007226780382386954
0614040,940.589348484588,703.1753740775049,1,1,#b394c9,300,900,900,600,887,0.005614673813478065,0.0027082566534693685
0614070,920.4040217258816,924.00049418171,1,1,#9ccadd,300,900,600,900,888,0.05205687682105015,0.0013743472645243553
0614130,947.7277183365236,818.4544486191958,1,1,#d5ece6,300,900,300,900,889,0.0019597113202089954,-0.004173102527440331
0614190,888.6128790992022,799.7353250067389,1,1,#9ccadd,300,900,600,900,890,-0.011387016594583969,0.0011023014110751966
0614220,936.2368468254867,996.9297163612827,2,2,#b394c9,300,900,900,900,891,0.007639540944658031,0.003753924435635447
0614250,947.9702833605568,701.7968456987581,1,1,#b394c9,300,900,900,600,892,0.0035957432327904074,0.0029795036759699676
0614340,1037.0720622171398,840.8113320236417,1,1,#9ccadd,300,900,600,900,893,-0.003991725571613542,0.005634104699424438
0614370,999.9314051841077,938.451168128677,2,2,#b394c9,300,900,900,900,894,0.003857100358603524,0.026367617096221572
0614400,1021.3254004968695,959.1252223267429,4,4,#b394c9,300,900,900,900,895,0.003170676806666409,0.010654221174200645
0614430,1013.984646542183,893.86212858237,2,2,#b394c9,300,900,900,900,896,0.029089755514682306,0.029836846149930023
0614490,917.2450917720913,880.2502750671207,1,1,#9ccadd,300,900,600,900,897,0.0018284519666137533,0.010055612671943145
0614520,945.2378804246295,785.0984842567742,1,1,#d5ece6,300,900,300,900,898,-0.0020219900662352547,0.0047590298974277
0614550,1054.4044782797562,888.1893309868724,6,5,#b394c9,300,900,900,900,899,-0.0023122672000524995,0.009226700516400206
0614700,790.8283836412012,873.5101524210299,1,2,#9ccadd,300,900,600,900,900,0.0024059092557591325,-0.01111760761691022
0614730,975.7646006793778,948.58009302223,2,3,#b394c9,300,900,900,900,901,6.455884434625192e-7,0.004693147068972436
0614760,964.3658180365029,870.8309442634958,3,3,#b394c9,300,900,900,900,902,-0.0021871638894447377,0.009583906912755723
0614790,858.8330458317126,911.9126582912834,2,2,#b394c9,300,900,900,900,903,-0.004871885159201864,0.011970310150486631
0614820,988.1192767245612,969.9672987133683,1,1,#b394c9,300,900,900,900,904,-0.11745870851773405,0.045877281489633756
0614880,1041.7408408654287,880.7547428729171,4,4,#b394c9,300,900,900,900,905,-0.00007871641408109635,0.00944120194997022
0614910,912.1693753135492,539.1492718098885,1,1,#d5ece6,300,900,300,600,906,-0.002245647897551266,0.0030990866951566788
0614940,881.7519048947087,1053.2644396967194,2,2,#b394c9,300,900,900,900,907,0.010083131735777276,-0.001218373293485869
